a,b,theta in radians
66,76,0.8557046275160728
66,77,0.8621700546672264
66,78,0.8685393952858895
66,79,0.8748142701450383
66,80,0.8809962820612887
66,81,0.8870870151605253
66,82,0.893088034230269
66,83,0.8990008841531085
66,84,0.9048270894157867
66,85,0.9105681536887851
66,86,0.9162255594715052
66,87,0.9218007677983957
66,88,0.9272952180016122
66,89,0.9327103275260373
66,90,0.9380474917927134
66,91,0.9433080841069638
66,92,0.9484934556076892
66,93,0.9536049352545345
66,94,0.9586438298498133
66,95,0.9636114240922693
66,96,0.9685089806599324
66,97,0.9733377403194997
66,98,0.9780989220598338
66,99,0.982793723247329
67,67,0.7853981633974483
67,68,0.7928054353286134
67,69,0.8001029857752998
67,70,0.8072924745202267
67,71,0.8143755572490097
67,72,0.8213538837180479
67,73,0.8282290960661757
67,74,0.8350028272629032
67,75,0.8416766996862102
67,76,0.8482523238230196
67,77,0.8547312970856569
67,78,0.8611152027378004
67,79,0.8674056089236339
67,80,0.8736040677941312
67,81,0.8797121147246288
67,82,0.8857312676180685
67,83,0.8916630262885271
67,84,0.897508871919878
67,85,0.9032702665946647
67,86,0.9089486528884919
67,87,0.9145454535254683
67,88,0.920062071090453
67,89,0.9254998877940785
67,90,0.9308602652867306
67,91,0.9361445445178699
67,92,0.9413540456372822
67,93,0.9464900679350288
67,94,0.9515538898170608
67,95,0.9565467688136303
67,96,0.9614699416178073
67,97,0.9663246241515698
67,98,0.9711120116570922
67,99,0.9758332788110025
68,68,0.7853981633974483
68,69,0.7926973038411455
68,70,0.7998899024629483
68,71,0.8069775469639785
68,72,0.8139618212362083
68,73,0.820844303656163
68,74,0.8276265655104502
68,75,0.834310169546643
68,76,0.8408966686431651
68,77,0.8473876045919684
68,78,0.8537845069879517
68,79,0.8600888922192474
68,80,0.866302262552679
68,81,0.8724261053088934
68,82,0.8784618921218662
68,83,0.8844110782776796
68,84,0.8902751021276822
68,85,0.8960553845713439
68,86,0.9017533286043231
68,87,0.9073703189274693
68,88,0.9129077216126866
68,89,0.9183668838217756
68,90,0.9237491335745736
68,91,0.9290557795628929
68,92,0.9342881110069456
68,93,0.9394473975511193
68,94,0.9445348891961419
68,95,0.949551816264836
68,96,0.9544993893988254
68,97,0.95937879958371
68,98,0.9641912182003697
68,99,0.9689377971002007
69,69,0.7853981633974483
69,70,0.7925922838877404
69,71,0.7996829059848449
69,72,0.8066715494215095
69,73,0.8135597303853408
69,74,0.8203489599281011
69,75,0.8270407424960367
69,76,0.8336365745753866
69,77,0.8401379434473291
69,78,0.8465463260467495
69,79,0.852863187919353
69,80,0.8590899822717971
69,81,0.8652281491096857
69,82,0.871279114458433
69,83,0.8772442896621858
69,84,0.8831250707561671
69,85,0.8889228379079926
69,86,0.894638954923692
69,87,0.9002747688143474
69,88,0.9058316094194497
69,89,0.9113107890832465
69,90,0.9167136023805363
69,91,0.9220413258885355
69,92,0.9272952180016122
69,93,0.9324765187858508
69,94,0.9375864498705619
69,95,0.9426262143740172
69,96,0.9475969968608307
69,97,0.952499963328554
69,98,0.9573362612211932
69,99,0.9621070194674849
70,70,0.7853981633974483
70,71,0.792490243071768
70,72,0.7994817392203084
70,73,0.8063741074314711
70,74,0.8131687999908693
70,75,0.8198672643969563
70,76,0.8264709419879024
70,77,0.8329812666744317
70,78,0.8393996637734166
70,79,0.8457275489371414
70,80,0.851966327173272
70,81,0.8581173919507024
70,82,0.8641821243865921
70,83,0.870161892510066
70,84,0.8760580505981934
70,85,0.8818719385800352
70,86,0.8876048815047018
70,87,0.8932581890695321
70,88,0.8988331552046647
70,89,0.9043310577104374
70,90,0.9097531579442097
70,91,0.9151007005533605
70,92,0.9203749132513717
70,93,0.9255770066340583
70,94,0.9307081740331504
70,95,0.9357695914045828
70,96,0.9407624172489815
70,97,0.9456877925619732
70,98,0.9505468408120751
70,99,0.9553406679440443
71,71,0.7853981633974483
71,72,0.7923910564027816
71,73,0.7992861593284154
71,74,0.8060848671772924
71,75,0.8127885718723108
71,76,0.8193986608698693
71,77,0.8259165158757953
71,78,0.832343511658856
71,79,0.8386810149571408
71,80,0.8449303834726967
71,81,0.851092964949913
71,82,0.857170096333268
71,83,0.8631631030001806
71,84,0.8690732980648445
71,85,0.8749019817490586
71,86,0.8806504408162147
71,87,0.8863199480647421
71,88,0.8919117618774609
71,89,0.8974271258234362
71,90,0.9028672683090743
71,91,0.9082334022753433
71,92,0.9135267249381451
71,93,0.9187484175690007
71,94,0.9238996453133528
71,95,0.9289815570439169
71,96,0.9339952852466475
71,97,0.9389419459370044
71,98,0.943822638604333
71,99,0.9486384461822857
72,72,0.7853981633974483
72,73,0.7922946057857968
72,74,0.7990959367703141
72,75,0.8058034940839864
72,76,0.8124186125847132
72,77,0.8189426229591267
72,78,0.8253768505207383
72,79,0.8317226140980551
72,80,0.83798122500839
72,81,0.844153986113171
72,82,0.850242190950655
72,83,0.8562471229420581
72,84,0.8621700546672264
72,85,0.8680122472060943
72,86,0.8737749495422971
72,87,0.8794593980254346
72,88,0.8850668158886104
72,89,0.8905984128180012
72,90,0.8960553845713439
72,91,0.9014389126423524
72,92,0.906750163968212
72,93,0.9119902906774204
72,94,0.9171604298753748
72,95,0.922261703465222
72,96,0.9272952180016122
72,97,0.9322620645751132
72,98,0.9371633187251515
72,99,0.9420000403794636
73,73,0.7853981633974483
73,74,0.7922007795522572
73,75,0.7989108544107766
73,76,0.8055296715278508
73,77,0.8120585117720462
73,78,0.8184986521127866
73,79,0.8248513644944878
73,80,0.8311179147937366
73,81,0.8372995618556213
73,82,0.8433975566054014
73,83,0.8494131412317923
73,84,0.8553475484382301
73,85,0.8612020007585875
73,86,0.8669777099339174
73,87,0.8726758763469098
73,88,0.8782976885108625
73,89,0.8838443226100814
73,90,0.8893169420887396
73,91,0.8947166972853484
73,92,0.9000447251101008
73,93,0.9053021487624722
73,94,0.9104900774865703
73,95,0.9156096063618447
73,96,0.9206618161268737
73,97,0.9256477730340534
73,98,0.9305685287331226
73,99,0.9354251201815562
74,74,0.7853981633974483
74,75,0.7921094720287709
74,76,0.798730706691594
74,77,0.8052630996486133
74,78,0.8117078806503705
74,79,0.818066275799364
74,80,0.8243395064944876
74,81,0.8305287884521974
74,82,0.8366353308008672
74,83,0.842660335244858
74,84,0.8486049952949085
74,85,0.8544704955615343
74,86,0.8602580111082151
74,87,0.8659687068612467
74,88,0.8716037370732271
74,89,0.8771642448372546
74,90,0.8826513616490141
74,91,0.8880662070140328
74,92,0.8934098880974946
74,93,0.8986834994141027
74,94,0.903888122555586
74,95,0.9090248259535488
74,96,0.9140946646754625
74,97,0.9190986802516996
74,98,0.9240379005316064
74,99,0.9289133395667051
75,75,0.7853981633974483
75,76,0.7920205831401161
75,77,0.798555298870204
75,78,0.805003494254653
75,79,0.8113663506090046
75,80,0.8176450458327023
75,81,0.8238407534186363
75,82,0.8299546415336582
75,83,0.835987872166833
75,84,0.8419416003422657
75,85,0.8478169733934057
75,86,0.8536151302958046
75,87,0.8593372010553886
75,88,0.864984306149388
75,89,0.8705575560171551
75,90,0.8760580505981934
75,91,0.8814868789148153
75,92,0.8868451186969318
75,93,0.8921338360465839
75,94,0.8973540851399053
75,95,0.9025069079643125
75,96,0.9075933340888034
75,97,0.9126143804653363
75,98,0.9175710512593592
75,99,0.9224643377076359
76,76,0.7853981633974483
76,77,0.7919340180433794
76,78,0.7983844463176208
76,79,0.8047505858129032
76,80,0.8110335719191257
76,81,0.8172345368245629
76,82,0.8233546085857627
76,83,0.8293949102631506
76,84,0.8353565591193911
76,85,0.8412406658776183
76,86,0.8470483340367073
76,87,0.8527806592408246
76,88,0.8584387287005677
76,89,0.8640236206630819
76,90,0.8695364039286192
76,91,0.874978137411085
76,92,0.8803498697402046
76,93,0.8856526389030238
76,94,0.890887471922539
76,95,0.8960553845713439
76,96,0.901157381118259
76,97,0.9061944541059935
76,98,0.911167584157976
76,99,0.9160777398125671
77,77,0.7853981633974483
77,78,0.7918496867904169
77,79,0.7982179738703489
77,80,0.8045041185158891
77,81,0.8107092125402966
77,82,0.8168343447537226
77,83,0.8228806000891098
77,84,0.8288490587889791
77,85,0.8347407956504184
77,86,0.8405568793256271
77,87,0.8462983716754363
77,88,0.851966327173272
77,89,0.857561792357106
77,90,0.8630858053269945
77,91,0.8685393952858895
77,92,0.8739235821214641
77,93,0.8792393760267848
77,94,0.8844877771577255
77,95,0.8896697753251036
77,96,0.8947863497195883
77,97,0.8998384686675118
77,98,0.9048270894157867
77,99,0.9097531579442097
78,78,0.7853981633974483
78,79,0.7917675040161115
78,80,0.7980557152315002
78,81,0.8042638494191191
78,82,0.8103929570163685
78,83,0.8164440856414714
78,84,0.8224182792713783
78,85,0.8283165774761527
78,86,0.83414001470738
78,87,0.8398896196381795
78,88,0.8455664145524581
78,89,0.8511714147810849
78,90,0.8567056281827385
78,91,0.8621700546672264
78,92,0.8675656857591484
78,93,0.8728935041998396
78,94,0.878154483585592
78,95,0.8833495880402257
78,96,0.8884797719201486
78,97,0.8935459795501112
78,98,0.8985491449879328
78,99,0.9034901918165422
79,79,0.7853981633974483
79,80,0.7916873886501558
79,81,0.79789751241681
79,82,0.8040295476427131
79,83,0.8100845054530478
79,84,0.8160633943243969
79,85,0.8219672193109897
79,86,0.8277969813233881
79,87,0.8335536764573638
79,88,0.8392382953707508
79,89,0.8448518227061051
79,90,0.8503952365570512
79,91,0.855869507976244
79,92,0.8612756005229354
79,93,0.8666144698481859
79,94,0.871887063315823
79,95,0.8770943196573113
79,96,0.8822371686587553
79,97,0.8873165308783222
79,98,0.8923333173924318
79,99,0.8972884295691245
80,80,0.7853981633974483
80,81,0.7916092636503146
80,82,0.7977432152416728
80,83,0.8038009936317606
80,84,0.8097835725701669
80,85,0.8156919233162234
80,86,0.8215270139102239
80,87,0.8272898084933772
80,88,0.8329812666744317
80,89,0.8386023429409393
80,90,0.844153986113171
80,91,0.8496371388387381
80,92,0.8550527371260165
80,93,0.860401709914526
80,94,0.8656849786804648
80,95,0.870903457075653
80,96,0.8760580505981934
80,97,0.8811496562932148
80,98,0.8861791624821161
80,99,0.8911474485187877
81,81,0.7853981633974483
81,82,0.7915330557553243
81,83,0.7975926808457002
81,84,0.8035779784704266
81,85,0.8094898868223697
81,86,0.8153293417512567
81,87,0.8210972760767723
81,88,0.8267946189469824
81,89,0.8324222952401945
81,90,0.83798122500839
81,91,0.8434723229604023
81,92,0.8488964979830518
81,93,0.8542546526984929
81,94,0.859547683056069
81,95,0.8647764779570218
81,96,0.8699419189104464
81,97,0.8750448797189349
81,98,0.880086226192398
81,99,0.8850668158886104
82,82,0.7853981633974483
82,83,0.7914586952557587
82,84,0.7974457732516343
82,85,0.8033603032453056
82,86,0.8092031895825182
82,87,0.8149753344026918
82,88,0.8206776369910396
82,89,0.8263109931728877
82,90,0.8318762947484513
82,91,0.8373744289663596
82,92,0.842806278034248
82,93,0.8481727186647735
82,94,0.8534746216554477
82,95,0.858712851500719
82,96,0.8638882660347802
82,97,0.869001716103621
82,98,0.8740540452648857
82,99,0.8790460895141478
83,83,0.7853981633974483
83,84,0.7913861157813615
83,85,0.7973023629557582
83,86,0.8031477784539459
83,87,0.8089232343826652
83,88,0.8146296007696686
83,89,0.8202677449522381
83,90,0.8258385310050183
83,91,0.8313428192055681
83,92,0.8367814655360537
83,93,0.8421553212195417
83,94,0.847465232289375
83,95,0.8527120391901535
83,96,0.8578965764088768
83,97,0.8630196721348419
83,98,0.8680821479469283
83,99,0.8730848185269487
84,84,0.7853981633974483
84,85,0.7913152541034756
84,86,0.797162326547207
84,87,0.8029402234548508
84,88,0.8086497862079113
84,89,0.814291854227526
84,90,0.8198672643969563
84,91,0.8253768505207383
84,92,0.8308214428190254
84,93,0.83620186745567
84,94,0.8415189460986248
84,95,0.8467734955112652
84,96,0.851966327173272
84,97,0.8570982469297417
84,98,0.8621700546672264
84,99,0.8671825440154444
85,85,0.7853981633974483
85,86,0.791246049951337
85,87,0.7970255463538322
85,88,0.8027374659556018
85,89,0.8083826208389004
85,90,0.8139618212362083
85,91,0.8194758749844561
85,92,0.8249255870134637
85,93,0.8303117588672377
85,94,0.8356351882567893
85,95,0.8408966686431651
85,96,0.8460969888494012
85,97,0.8512369327001421
85,98,0.8563172786876985
85,99,0.861338799663343
86,86,0.7853981633974483
86,87,0.7911784458411101
86,88,0.7968919101124788
86,89,0.802539341536057
86,90,0.8081215242390895
86,91,0.8136392406022361
86,92,0.8190932707434646
86,93,0.8244843920338968
86,94,0.8298133786443591
86,95,0.8350810011214056
86,96,0.8402880259916021
86,97,0.8454352153928855
86,98,0.8505233267318342
86,99,0.8555531123657171
87,87,0.7853981633974483
87,88,0.7911123869166455
87,89,0.796761310661739
87,90,0.8023456932038533
87,91,0.8078662919832738
87,92,0.8133238627900607
87,93,0.8187191592756955
87,94,0.824052932494595
87,95,0.8293259304743382
87,96,0.8345388978134685
87,97,0.8396925753057544
87,98,0.8447876995898096
87,99,0.8498250028230019
88,88,0.7853981633974483
88,89,0.7910478208010328
88,90,0.7966336456554111
88,91,0.8021563709796858
88,92,0.8076167287241673
88,93,0.8130154492789906
88,94,0.8183532610117464
88,95,0.8236308898330499
88,96,0.8288490587889791
88,97,0.8340084876793339
88,98,0.8391098927006808
88,99,0.844153986113171
89,89,0.7853981633974483
89,90,0.7909846974581043
89,91,0.7965088172950558
89,92,0.8019712315100658
89,93,0.8073726476941109
89,94,0.8127137719622102
89,95,0.8179953085154011
89,96,0.8232179592288652
89,97,0.8283824232652194
89,98,0.8334893967120002
89,99,0.8385395722423837
90,90,0.7853981633974483
90,91,0.790922969063121
90,92,0.7963867320801818
90,93,0.8017901377054536
90,94,0.807133870239241
90,95,0.8124186125847132
90,96,0.8176450458327023
90,97,0.8228138488709992
90,98,0.8279256980172325
90,99,0.8329812666744317
91,91,0.7853981633974483
91,92,0.790862589881936
91,93,0.7962673005747185
91,94,0.8016129584018505
91,95,0.8069002253836794
91,96,0.812129762217241
91,97,0.8173022278824708
91,98,0.8224182792713783
91,99,0.8274785708393388
92,92,0.7853981633974483
92,93,0.7908035161579972
92,94,0.7961504371885496
92,95,0.801439568044092
92,96,0.8066715494215095
92,97,0.8118470207635675
92,98,0.8169666198852265
92,99,0.8220309826214943
93,93,0.7853981633974483
93,94,0.790745706006599
93,95,0.7960360599729898
93,96,0.8012698463892384
93,97,0.8064476855344948
93,98,0.8115701964986864
93,99,0.8166379968277165
94,94,0.7853981633974483
94,95,0.7906891193158491
94,96,0.7959240904291737
94,97,0.8011036782285876
94,98,0.8062284834336654
94,99,0.8112991056356678
95,95,0.7853981633974483
95,96,0.7906337176538559
95,97,0.795814453328418
95,98,0.8009409531269648
95,99,0.806013799023052
96,96,0.7853981633974483
96,97,0.7905794641816869
96,98,0.7957070765436915
96,99,0.8007815651780434
97,97,0.7853981633974483
97,98,0.7905263235716827
97,99,0.7956018908914025
98,98,0.7853981633974483
98,99,0.7904742619307468
99,99,0.7853981633974483
